timestamp	recId	status
02/21/2008 09:07:05 AM	TBOXR-000-000-000-127	_|-final-tboxres-|_
02/21/2008 09:08:09 AM	TBOXR-000-000-000-127	_|-final-tboxres-|_
02/21/2008 09:28:07 AM	EARTHQUAKE-000-000-013-516	_|-final-eee-|_
02/21/2008 09:40:37 AM	TBOXR-000-000-000-145	_|-final-tboxres-|_
02/21/2008 10:48:19 AM	TBOXR-000-000-000-126	_|-final-tboxres-|_
02/21/2008 11:29:01 AM	TBOXR-000-000-000-146	_|-final-tboxres-|_
02/21/2008 12:36:34 PM	SERC-NAGT-000-000-000-666	_|-final-sercnagt-|_
02/25/2008 02:58:06 PM	NEWS-OPPS-000-000-002-345	Deaccessioned
02/26/2008 08:25:41 AM	DLESE-000-000-000-205	_|-final-dcc-|_
02/26/2008 08:42:45 AM	DLESE-000-000-001-327	_|-final-dcc-|_
02/26/2008 08:48:27 AM	DLESE-000-000-001-508	_|-final-dcc-|_
02/26/2008 08:54:29 AM	DLESE-000-000-001-773	_|-final-dcc-|_
02/26/2008 08:58:49 AM	DLESE-000-000-002-716	Holding
02/26/2008 09:03:13 AM	DLESE-000-000-005-064	Holding
02/26/2008 09:05:17 AM	DLESE-000-000-005-398	_|-final-dcc-|_
02/26/2008 09:30:50 AM	DLESE-000-000-005-470	_|-final-dcc-|_
02/26/2008 09:36:37 AM	DLESE-000-000-005-653	_|-final-dcc-|_
02/26/2008 09:37:18 AM	DLESE-000-000-005-654	_|-final-dcc-|_
02/26/2008 09:40:27 AM	DLESE-000-000-000-205	_|-final-dcc-|_
02/26/2008 09:49:47 AM	DLESE-000-000-009-966	_|-final-dcc-|_
02/26/2008 09:51:16 AM	DLESE-000-000-001-240	_|-final-dcc-|_
02/26/2008 10:02:07 AM	DLESE-000-000-001-241	_|-final-dcc-|_
02/26/2008 10:09:31 AM	DLESE-000-000-001-243	_|-final-dcc-|_
02/26/2008 10:16:13 AM	DLESE-000-000-001-244	_|-final-dcc-|_
02/26/2008 10:26:36 AM	DLESE-000-000-001-245	_|-final-dcc-|_
