uhtbin_url	citable_url
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000407	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-406
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000408	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-408
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000409	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-409
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000410	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-410
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000411	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-411
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000412	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-412
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000413	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-413
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000414	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-414
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000415	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-415
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000416	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-416
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000417	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-417
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000418	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-418
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000419	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-419
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000420	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-420
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000421	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-421
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000422	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-422
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000423	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-423
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000424	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-424
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000425	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-425
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000426	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-426
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000427	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-427
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000428	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-428
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000429	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-429
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000430	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-430
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000431	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-431
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000432	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-432
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000433	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-433
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000434	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-435
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000435	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-435
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000436	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-435
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000437	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-435
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000438	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-439
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000439	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-439
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000440	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-439
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000441	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-439
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000443	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-444
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000444	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-444
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000445	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-444
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000446	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-444
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000447	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-444
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000448	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-444
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000449	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-444
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000450	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-444
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000451	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-444
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000452	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-457
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000453	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-453
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000454	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-454
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000455	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-455
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000456	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-456
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000457	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-457
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000458	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-457
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000459	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-457
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000460	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-457
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000461	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-457
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000462	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-457
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000463	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-457
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000464	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-457
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000465	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-457
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000466	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-467
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000467	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-467
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000468	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-467
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000469	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-467
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000470	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-467
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000471	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-467
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000472	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-467
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000473	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-467
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000474	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-467
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000475	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-467
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000476	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-467
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000477	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-467
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000478	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-467
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000479	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-467
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000480	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-211
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000481	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-211
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000482	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-211
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000483	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-484
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000484	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-484
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000486	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-487
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000487	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-487
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000488	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-487
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000489	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-487
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000490	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-491
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000491	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-491
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000492	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-491
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000493	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-491
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000494	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-494
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000495	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-495
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000496	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-496
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000497	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-497
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000498	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-498
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000499	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-499
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000500	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-500
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000501	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-501
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000502	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-502
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000503	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-503
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000504	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-504
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000505	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-505
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000506	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-506
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000507	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-507
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000508	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-508
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000511	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-511
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000512	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-512
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000513	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-513
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000514	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-514
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000515	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-515
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000516	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-516
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000519	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-519
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000520	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-520
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000521	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-521
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000522	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-522
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000523	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-523
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000524	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-524
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000525	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-525
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000526	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-526
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000527	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-527
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000528	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-528
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000529	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-529
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000530	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-530
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000531	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-531
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000532	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-532
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000533	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-533
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000534	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-534
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000535	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-535
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000536	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-536
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000537	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-537
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000538	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-539
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000539	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-539
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000540	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-539
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000541	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-542
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000542	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-542
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000543	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-542
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000544	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-545
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000545	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-545
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000546	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-545
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000547	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-545
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000548	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-545
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000549	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-545
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000550	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-545
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000551	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-552
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000552	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-552
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000553	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-552
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000554	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-552
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000555	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-556
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000556	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-556
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000557	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-556
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000558	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-556
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000559	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-559
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000560	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-560
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000561	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-561
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000562	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-562
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000563	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-563
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000564	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-564
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000565	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-565
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000566	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-566
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000567	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-567
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000568	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-568
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000569	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-569
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000572	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-572
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000573	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-573
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000574	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-574
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000575	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-575
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000576	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-576
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000577	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-577
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000578	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-578
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000579	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-579
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000580	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-580
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000582	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-582
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000583	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-583
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000584	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-584
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000585	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-585
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000586	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-586
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000587	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-588
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000588	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-588
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000589	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-588
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000590	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-588
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000591	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-588
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000592	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-592
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000593	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-593
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000594	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-594
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000595	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-595
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000596	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-596
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000597	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-597
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000599	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-599
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000600	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-600
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000601	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-601
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000602	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-602
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000603	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-602
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000604	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-602
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000605	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-177
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000606	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-179
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000607	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-184
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000608	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-190
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000609	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-192
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000610	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-195
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000611	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-611
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000612	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-611
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000613	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-613
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000614	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-613
http://www.library.ucar.edu/uhtbin/hyperion-image/DR000615	http://nldr.library.ucar.edu/repository/technotes/TECH-NOTE-000-000-000-615
